index,TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,COURT,Opponent,OppPTS,OppFGM,OppFGA,OppFG%,Opp3PM,Opp3PA,Opp3P%,OppFTM,OppFTA,OppFT%,OppOREB,OppDREB,OppREB,OppAST,OppTOV,OppSTL,OppBLK,OppPF,Pos,OppPos,Pace,OFFRTG,DEFRTG,Margin,formatted_date,week_of_season,PTS/Q
94,MIL,MIL @ CHI,2022-04-05,W,36,96,37,67,0.5522388059701493,9,26,0.3461538461538461,13,13,1.0,6,31,37,25,8,3,4,11,14,0,CHI,82,33,76,0.4342105263157895,8,26,0.3076923076923077,8,8,1.0,11,20,31,16,8,5,1,13,73.9710347985348,73.9710347985348,98.6280463980464,129.7805286372735,110.85420154433778,21,2022-04-05,24,32.0
95,MIA,MIA vs. CHA,2022-04-05,W,36,102,38,65,0.5846153846153846,16,29,0.5517241379310345,10,12,0.8333333333333334,5,22,27,22,12,6,1,13,5,1,CHA,97,39,64,0.609375,12,29,0.4137931034482758,7,10,0.7,2,19,21,30,10,7,3,10,75.77604166666666,75.77604166666666,101.0347222222222,134.60718949756,128.00879785552272,29,2022-04-05,24,34.0
96,MEM,MEM @ UTA,2022-04-05,L,36,83,29,69,0.4202898550724637,8,16,0.5,17,20,0.85,8,27,35,18,8,10,3,14,0,0,UTA,83,30,65,0.4615384615384615,9,24,0.375,14,18,0.7777777777777778,5,29,34,17,13,5,3,15,77.54719172297297,77.54719172297297,103.39625563063062,107.03159992757246,107.03159992757246,0,2022-04-05,24,27.666666666666668
97,LAL,LAL @ PHX,2022-04-05,L,36,80,27,63,0.4285714285714285,7,21,0.3333333333333333,19,23,0.8260869565217391,5,28,33,16,13,5,3,11,-18,0,PHX,98,41,78,0.5256410256410257,10,26,0.3846153846153846,6,8,0.75,8,32,40,31,7,9,4,16,79.69840840840841,79.69840840840841,106.26454454454455,100.37841607833133,122.9635596959559,-11,2022-04-05,24,26.666666666666668
98,IND,IND vs. PHI,2022-04-05,L,36,99,36,76,0.4736842105263157,8,32,0.25,19,19,1.0,14,25,39,22,9,7,5,12,-8,1,PHI,107,40,69,0.5797101449275363,21,36,0.5833333333333334,6,10,0.6,4,23,27,28,12,4,2,13,78.5627027027027,78.5627027027027,104.75027027027025,126.01399467459287,136.19694373920643,-9,2022-04-05,24,33.0
99,HOU,HOU @ BKN,2022-04-05,L,36,74,28,74,0.3783783783783784,8,34,0.2352941176470588,10,17,0.5882352941176471,15,22,37,13,8,6,6,15,-16,0,BKN,90,30,65,0.4615384615384615,13,30,0.4333333333333333,17,18,0.9444444444444444,9,33,42,18,11,4,6,17,72.87308467741934,72.87308467741934,97.16411290322579,101.54640815270697,123.50238829383278,-13,2022-04-05,24,24.666666666666668
100,DEN,DEN vs. SAS,2022-04-05,L,36,79,34,73,0.4657534246575342,7,23,0.3043478260869565,4,7,0.5714285714285714,5,32,37,19,7,3,2,10,-6,1,SAS,85,34,72,0.4722222222222222,8,21,0.3809523809523809,9,13,0.6923076923076923,5,32,37,24,8,5,3,10,78.4331081081081,78.4331081081081,104.57747747747746,100.72277116840826,108.37260189005953,-19,2022-04-05,24,26.333333333333332
101,CLE,CLE @ ORL,2022-04-05,L,36,86,30,62,0.4838709677419355,13,26,0.5,13,19,0.6842105263157895,6,29,35,17,9,4,3,4,-5,0,ORL,91,37,74,0.5,13,28,0.4642857142857143,4,5,0.8,6,27,33,25,5,6,5,15,73.29384415584416,73.29384415584416,97.72512554112554,117.3359113449403,124.15776665569263,-5,2022-04-05,24,28.666666666666668
102,CHI,CHI vs. MIL,2022-04-05,L,36,82,33,76,0.4342105263157895,8,26,0.3076923076923077,8,8,1.0,11,20,31,16,8,5,1,13,-14,1,MIL,96,37,67,0.5522388059701493,9,26,0.3461538461538461,13,13,1.0,6,31,37,25,8,3,4,11,73.9710347985348,73.9710347985348,98.6280463980464,110.85420154433778,129.7805286372735,-21,2022-04-05,24,27.333333333333332
103,CHA,CHA @ MIA,2022-04-05,L,36,97,39,64,0.609375,12,29,0.4137931034482758,7,10,0.7,2,19,21,30,10,7,3,10,-5,0,MIA,102,38,65,0.5846153846153846,16,29,0.5517241379310345,10,12,0.8333333333333334,5,22,27,22,12,6,1,13,75.77604166666666,75.77604166666666,101.0347222222222,128.00879785552272,134.60718949756,-29,2022-04-05,24,32.333333333333336
104,BKN,BKN vs. HOU,2022-04-05,W,36,90,30,65,0.4615384615384615,13,30,0.4333333333333333,17,18,0.9444444444444444,9,33,42,18,11,4,6,17,16,1,HOU,74,28,74,0.3783783783783784,8,34,0.2352941176470588,10,17,0.5882352941176471,15,22,37,13,8,6,6,15,72.87308467741934,72.87308467741934,97.16411290322579,123.50238829383278,101.54640815270697,13,2022-04-05,24,30.0
105,ATL,ATL @ TOR,2022-04-05,L,36,83,35,73,0.4794520547945205,10,28,0.3571428571428571,3,6,0.5,8,24,32,26,4,4,3,16,-6,0,TOR,89,36,80,0.45,5,24,0.2083333333333333,12,20,0.6,16,29,45,15,5,4,5,11,72.38832432432433,72.38832432432433,96.51776576576577,114.65937466397446,122.94800415775575,-10,2022-04-05,24,27.666666666666668
107,TOR,TOR vs. MIA,2022-04-03,L,36,78,26,62,0.4193548387096774,9,27,0.3333333333333333,17,21,0.8095238095238095,8,22,30,12,15,8,1,13,-1,1,MIA,79,28,62,0.4516129032258064,12,30,0.4,11,15,0.7333333333333333,8,21,29,20,13,8,3,13,73.03622988505748,73.03622988505748,97.3816398467433,106.79631208066786,108.16549556888155,-5,2022-04-03,23,26.0
108,SAS,SAS vs. POR,2022-04-03,W,36,82,28,64,0.4375,12,38,0.3157894736842105,14,16,0.875,8,31,39,18,10,5,1,14,10,1,POR,72,26,63,0.4126984126984127,11,28,0.3928571428571428,9,13,0.6923076923076923,5,24,29,17,9,6,3,13,71.23569444444445,71.23569444444445,94.98092592592593,115.11083121952362,101.07292497324023,21,2022-04-03,23,27.333333333333332
109,SAC,SAC vs. GSW,2022-04-03,L,36,67,22,61,0.360655737704918,4,23,0.1739130434782608,19,22,0.8636363636363636,6,23,29,11,10,3,1,11,-14,1,GSW,81,29,62,0.4677419354838709,13,28,0.4642857142857143,10,13,0.7692307692307693,7,32,39,22,13,6,7,23,72.58602631578947,72.58602631578947,96.78136842105262,92.3042676403208,111.59172655023859,-19,2022-04-03,23,22.333333333333332
110,POR,POR @ SAS,2022-04-03,L,36,72,26,63,0.4126984126984127,11,28,0.3928571428571428,9,13,0.6923076923076923,5,24,29,17,9,6,3,13,-10,0,SAS,82,28,64,0.4375,12,38,0.3157894736842105,14,16,0.875,8,31,39,18,10,5,1,14,71.23569444444445,71.23569444444445,94.98092592592593,101.07292497324023,115.11083121952362,-21,2022-04-03,23,24.0
111,PHX,PHX @ OKC,2022-04-03,L,36,75,29,68,0.4264705882352941,5,28,0.1785714285714285,12,14,0.8571428571428571,5,24,29,18,8,12,4,12,-9,0,OKC,84,30,63,0.4761904761904761,13,33,0.3939393939393939,11,13,0.8461538461538461,5,30,35,23,13,6,3,13,75.37532019704433,75.37532019704433,100.50042692939243,99.50206487207858,111.44231265672802,-21,2022-04-03,23,25.0
112,PHI,PHI @ CLE,2022-04-03,W,36,81,22,57,0.3859649122807017,11,28,0.3928571428571428,26,32,0.8125,7,30,37,17,12,6,7,12,1,0,CLE,80,28,61,0.4590163934426229,11,25,0.44,13,19,0.6842105263157895,5,28,33,18,10,8,1,20,73.93285714285715,73.93285714285715,98.57714285714286,109.55886615268679,108.20628755820918,4,2022-04-03,23,27.0
114,OKC,OKC vs. PHX,2022-04-03,W,36,84,30,63,0.4761904761904761,13,33,0.3939393939393939,11,13,0.8461538461538461,5,30,35,23,13,6,3,13,9,1,PHX,75,29,68,0.4264705882352941,5,28,0.1785714285714285,12,14,0.8571428571428571,5,24,29,18,8,12,4,12,75.37532019704433,75.37532019704433,100.50042692939243,111.44231265672802,99.50206487207858,21,2022-04-03,23,28.0
118,MIL,MIL vs. DAL,2022-04-03,L,36,87,34,73,0.4657534246575342,12,31,0.3870967741935484,7,9,0.7777777777777778,7,22,29,21,6,5,1,14,-3,1,DAL,90,33,61,0.5409836065573771,13,29,0.4482758620689655,11,13,0.8461538461538461,1,24,25,23,8,5,3,14,73.03724403927069,73.03724403927069,97.38299205236092,119.1173094554633,123.22480288496205,-6,2022-04-03,23,29.0
119,MIA,MIA @ TOR,2022-04-03,W,36,79,28,62,0.4516129032258064,12,30,0.4,11,15,0.7333333333333333,8,21,29,20,13,8,3,13,1,0,TOR,78,26,62,0.4193548387096774,9,27,0.3333333333333333,17,21,0.8095238095238095,8,22,30,12,15,8,1,13,73.03622988505748,73.03622988505748,97.3816398467433,108.16549556888155,106.79631208066786,5,2022-04-03,23,26.333333333333332
120,LAL,LAL vs. DEN,2022-04-03,L,36,94,41,69,0.5942028985507246,4,16,0.25,8,12,0.6666666666666666,4,28,32,25,9,4,5,16,-1,1,DEN,95,37,66,0.5606060606060606,9,25,0.36,12,15,0.8,4,24,28,25,10,7,2,13,78.320625,78.320625,104.42750000000001,120.019471244005,121.29627412957953,-11,2022-04-03,23,31.333333333333332
122,IND,IND vs. DET,2022-04-03,L,36,91,35,71,0.4929577464788732,11,30,0.3666666666666666,10,11,0.9090909090909092,9,30,39,28,12,5,8,13,-7,1,DET,98,34,76,0.4473684210526316,19,33,0.5757575757575758,11,14,0.7857142857142857,8,23,31,24,9,8,4,13,78.85259868421053,78.85259868421053,105.13679824561405,115.40520099335909,124.28252414669441,-4,2022-04-03,23,30.333333333333332
124,GSW,GSW @ SAC,2022-04-03,W,36,81,29,62,0.4677419354838709,13,28,0.4642857142857143,10,13,0.7692307692307693,7,32,39,22,13,6,7,23,14,0,SAC,67,22,61,0.360655737704918,4,23,0.1739130434782608,19,22,0.8636363636363636,6,23,29,11,10,3,1,11,72.58602631578947,72.58602631578947,96.78136842105262,111.59172655023859,92.3042676403208,19,2022-04-03,23,27.0
125,DET,DET @ IND,2022-04-03,W,36,98,34,76,0.4473684210526316,19,33,0.5757575757575758,11,14,0.7857142857142857,8,23,31,24,9,8,4,13,7,0,IND,91,35,71,0.4929577464788732,11,30,0.3666666666666666,10,11,0.9090909090909092,9,30,39,28,12,5,8,13,78.85259868421053,78.85259868421053,105.13679824561405,124.28252414669441,115.40520099335909,4,2022-04-03,23,32.666666666666664
126,DEN,DEN @ LAL,2022-04-03,W,36,95,37,66,0.5606060606060606,9,25,0.36,12,15,0.8,4,24,28,25,10,7,2,13,1,0,LAL,94,41,69,0.5942028985507246,4,16,0.25,8,12,0.6666666666666666,4,28,32,25,9,4,5,16,78.320625,78.320625,104.42750000000001,121.29627412957953,120.019471244005,11,2022-04-03,23,31.666666666666668
127,DAL,DAL @ MIL,2022-04-03,W,36,90,33,61,0.5409836065573771,13,29,0.4482758620689655,11,13,0.8461538461538461,1,24,25,23,8,5,3,14,3,0,MIL,87,34,73,0.4657534246575342,12,31,0.3870967741935484,7,9,0.7777777777777778,7,22,29,21,6,5,1,14,73.03724403927069,73.03724403927069,97.38299205236092,123.22480288496205,119.1173094554633,6,2022-04-03,23,30.0
128,CLE,CLE vs. PHI,2022-04-03,L,36,80,28,61,0.4590163934426229,11,25,0.44,13,19,0.6842105263157895,5,28,33,18,10,8,1,20,-1,1,PHI,81,22,57,0.3859649122807017,11,28,0.3928571428571428,26,32,0.8125,7,30,37,17,12,6,7,12,73.93285714285715,73.93285714285715,98.57714285714286,108.20628755820918,109.55886615268679,-4,2022-04-03,23,26.666666666666668
130,UTA,UTA @ GSW,2022-04-02,L,36,87,32,68,0.4705882352941176,12,35,0.3428571428571428,11,14,0.7857142857142857,8,22,30,18,7,8,2,10,6,0,GSW,81,31,62,0.5,14,34,0.4117647058823529,5,5,1.0,6,24,30,25,11,4,4,16,69.43107142857143,69.43107142857143,92.5747619047619,125.3041299953191,116.6624658577109,-4,2022-04-02,23,29.0
132,NYK,NYK vs. CLE,2022-04-02,L,36,85,26,58,0.4482758620689655,10,20,0.5,23,30,0.7666666666666667,4,20,24,16,10,5,4,15,-17,1,CLE,102,39,66,0.5909090909090909,12,22,0.5454545454545454,12,16,0.75,6,26,32,22,8,5,2,18,74.5838717948718,74.5838717948718,99.44516239316239,113.96565766091588,136.75878919309906,-18,2022-04-02,23,28.333333333333332
133,MIA,MIA @ CHI,2022-04-02,W,36,98,36,62,0.5806451612903226,12,22,0.5454545454545454,14,15,0.9333333333333332,4,29,33,23,8,2,1,12,19,0,CHI,79,29,67,0.4328358208955223,8,28,0.2857142857142857,13,15,0.8666666666666667,7,18,25,18,3,4,3,13,69.51785353535354,69.51785353535354,92.69047138047138,140.9709808576897,113.63987232405599,18,2022-04-02,23,32.666666666666664
134,GSW,GSW vs. UTA,2022-04-02,W,36,81,31,62,0.5,14,34,0.4117647058823529,5,5,1.0,6,24,30,25,11,4,4,16,-6,1,UTA,87,32,68,0.4705882352941176,12,35,0.3428571428571428,11,14,0.7857142857142857,8,22,30,18,7,8,2,10,69.43107142857143,69.43107142857143,92.5747619047619,116.6624658577109,125.3041299953191,4,2022-04-02,23,27.0
135,CLE,CLE @ NYK,2022-04-02,W,36,102,39,66,0.5909090909090909,12,22,0.5454545454545454,12,16,0.75,6,26,32,22,8,5,2,18,17,0,NYK,85,26,58,0.4482758620689655,10,20,0.5,23,30,0.7666666666666667,4,20,24,16,10,5,4,15,74.5838717948718,74.5838717948718,99.44516239316239,136.75878919309906,113.96565766091588,18,2022-04-02,23,34.0
136,CHI,CHI vs. MIA,2022-04-02,L,36,79,29,67,0.4328358208955223,8,28,0.2857142857142857,13,15,0.8666666666666667,7,18,25,18,3,4,3,13,-19,1,MIA,98,36,62,0.5806451612903226,12,22,0.5454545454545454,14,15,0.9333333333333332,4,29,33,23,8,2,1,12,69.51785353535354,69.51785353535354,92.69047138047138,113.63987232405599,140.9709808576897,-18,2022-04-02,23,26.333333333333332
138,BKN,BKN @ ATL,2022-04-02,L,36,87,32,78,0.4102564102564102,13,28,0.4642857142857143,10,14,0.7142857142857143,10,32,42,12,10,4,2,21,-7,0,ATL,94,28,66,0.4242424242424242,10,30,0.3333333333333333,28,37,0.7567567567567568,8,34,42,17,5,9,2,14,80.04081818181817,80.04081818181817,106.72109090909089,108.69454108074406,117.44007886884988,-7,2022-04-02,23,29.0
139,ATL,ATL vs. BKN,2022-04-02,W,36,94,28,66,0.4242424242424242,10,30,0.3333333333333333,28,37,0.7567567567567568,8,34,42,17,5,9,2,14,7,1,BKN,87,32,78,0.4102564102564102,13,28,0.4642857142857143,10,14,0.7142857142857143,10,32,42,12,10,4,2,21,80.04081818181817,80.04081818181817,106.72109090909089,117.44007886884988,108.69454108074406,7,2022-04-02,23,31.333333333333332
140,WAS,WAS vs. DAL,2022-04-01,W,36,94,34,67,0.5074626865671642,12,26,0.4615384615384615,14,16,0.875,6,25,31,23,7,6,2,15,16,1,DAL,78,24,54,0.4444444444444444,9,30,0.3,21,22,0.9545454545454546,3,26,29,10,12,3,2,12,72.57004464285714,72.57004464285714,96.76005952380952,129.5300291774757,107.48236463662877,32,2022-04-01,23,31.333333333333332
142,SAS,SAS vs. POR,2022-04-01,W,36,101,35,61,0.5737704918032787,11,27,0.4074074074074074,20,24,0.8333333333333334,7,26,33,27,10,6,4,9,20,1,POR,81,31,68,0.4558823529411764,12,28,0.4285714285714285,7,10,0.7,8,20,28,24,9,8,1,16,72.53605664488018,72.53605664488018,96.71474219317356,139.24109563120138,111.66860144680506,19,2022-04-01,23,33.666666666666664
143,SAC,SAC @ HOU,2022-04-01,W,36,86,29,62,0.4677419354838709,7,21,0.3333333333333333,21,28,0.75,7,26,33,19,8,5,7,11,-5,0,HOU,91,34,77,0.4415584415584415,14,34,0.4117647058823529,9,13,0.6923076923076923,13,26,39,23,9,6,6,18,74.78666666666666,74.78666666666666,99.71555555555554,114.9937600285256,121.67944375111428,5,2022-04-01,23,28.666666666666668
144,POR,POR @ SAS,2022-04-01,L,36,81,31,68,0.4558823529411764,12,28,0.4285714285714285,7,10,0.7,8,20,28,24,9,8,1,16,-20,0,SAS,101,35,61,0.5737704918032787,11,27,0.4074074074074074,20,24,0.8333333333333334,7,26,33,27,10,6,4,9,72.53605664488018,72.53605664488018,96.71474219317356,111.66860144680506,139.24109563120138,-19,2022-04-01,23,27.0
145,PHX,PHX @ MEM,2022-04-01,L,36,83,33,60,0.55,7,16,0.4375,10,16,0.625,2,30,32,19,15,6,4,14,-1,0,MEM,84,34,82,0.4146341463414634,6,21,0.2857142857142857,10,13,0.7692307692307693,14,22,36,23,7,6,1,13,78.42534090909092,78.42534090909092,104.56712121212122,105.83313892917843,107.10823698856613,-8,2022-04-01,23,27.666666666666668
147,OKC,OKC vs. DET,2022-04-01,L,36,66,23,63,0.365079365079365,9,28,0.3214285714285714,11,20,0.55,8,33,41,16,15,0,6,10,-17,1,DET,83,31,76,0.4078947368421052,12,39,0.3076923076923077,9,10,0.9,7,31,38,22,5,7,7,13,76.8971314102564,76.8971314102564,102.52950854700853,85.8289493893878,107.93640605029071,-9,2022-04-01,23,22.0
148,NOP,NOP @ LAL,2022-04-01,W,36,86,32,60,0.5333333333333333,6,21,0.2857142857142857,16,18,0.8888888888888888,2,24,26,19,13,7,2,14,-1,0,LAL,87,31,63,0.492063492063492,7,20,0.35,18,23,0.782608695652174,7,25,32,18,13,9,1,16,77.72456391875747,77.72456391875747,103.63275189167662,110.64713092490624,111.93372547054467,3,2022-04-01,23,28.666666666666668
149,MIN,MIN @ DEN,2022-04-01,W,36,98,31,65,0.4769230769230769,13,30,0.4333333333333333,23,26,0.8846153846153846,9,21,30,20,10,8,4,18,4,0,DEN,94,35,67,0.5223880597014925,6,21,0.2857142857142857,18,20,0.9,8,25,33,27,12,6,1,17,76.66224137931036,76.66224137931036,102.21632183908048,127.83346564981635,122.61577317431365,6,2022-04-01,23,32.666666666666664
151,MEM,MEM vs. PHX,2022-04-01,W,36,84,34,82,0.4146341463414634,6,21,0.2857142857142857,10,13,0.7692307692307693,14,22,36,23,7,6,1,13,1,1,PHX,83,33,60,0.55,7,16,0.4375,10,16,0.625,2,30,32,19,15,6,4,14,78.42534090909092,78.42534090909092,104.56712121212122,107.10823698856613,105.83313892917843,8,2022-04-01,23,28.0
152,LAL,LAL vs. NOP,2022-04-01,L,36,87,31,63,0.492063492063492,7,20,0.35,18,23,0.782608695652174,7,25,32,18,13,9,1,16,1,1,NOP,86,32,60,0.5333333333333333,6,21,0.2857142857142857,16,18,0.8888888888888888,2,24,26,19,13,7,2,14,77.72456391875747,77.72456391875747,103.63275189167662,111.93372547054467,110.64713092490624,-3,2022-04-01,23,29.0
154,IND,IND @ BOS,2022-04-01,L,36,91,32,63,0.5079365079365079,12,28,0.4285714285714285,15,15,1.0,6,18,24,18,13,8,2,23,-5,0,BOS,96,32,63,0.5079365079365079,9,25,0.36,23,24,0.9583333333333334,9,24,33,22,13,6,3,14,74.95466666666667,74.95466666666667,99.93955555555556,121.40671694891134,128.077415682368,-5,2022-04-01,23,30.333333333333332
155,HOU,HOU vs. SAC,2022-04-01,L,36,91,34,77,0.4415584415584415,14,34,0.4117647058823529,9,13,0.6923076923076923,13,26,39,23,9,6,6,18,5,1,SAC,86,29,62,0.4677419354838709,7,21,0.3333333333333333,21,28,0.75,7,26,33,19,8,5,7,11,74.78666666666666,74.78666666666666,99.71555555555554,121.67944375111428,114.9937600285256,-5,2022-04-01,23,30.333333333333332
156,DET,DET @ OKC,2022-04-01,W,36,83,31,76,0.4078947368421052,12,39,0.3076923076923077,9,10,0.9,7,31,38,22,5,7,7,13,17,0,OKC,66,23,63,0.365079365079365,9,28,0.3214285714285714,11,20,0.55,8,33,41,16,15,0,6,10,76.8971314102564,76.8971314102564,102.52950854700853,107.93640605029071,85.8289493893878,9,2022-04-01,23,27.666666666666668
157,DEN,DEN vs. MIN,2022-04-01,L,36,94,35,67,0.5223880597014925,6,21,0.2857142857142857,18,20,0.9,8,25,33,27,12,6,1,17,-4,1,MIN,98,31,65,0.4769230769230769,13,30,0.4333333333333333,23,26,0.8846153846153846,9,21,30,20,10,8,4,18,76.66224137931036,76.66224137931036,102.21632183908048,122.61577317431365,127.83346564981635,-6,2022-04-01,23,31.333333333333332
158,DAL,DAL @ WAS,2022-04-01,L,36,78,24,54,0.4444444444444444,9,30,0.3,21,22,0.9545454545454546,3,26,29,10,12,3,2,12,-16,0,WAS,94,34,67,0.5074626865671642,12,26,0.4615384615384615,14,16,0.875,6,25,31,23,7,6,2,15,72.57004464285714,72.57004464285714,96.76005952380952,107.48236463662877,129.5300291774757,-32,2022-04-01,23,26.0
159,BOS,BOS vs. IND,2022-04-01,W,36,96,32,63,0.5079365079365079,9,25,0.36,23,24,0.9583333333333334,9,24,33,22,13,6,3,14,5,1,IND,91,32,63,0.5079365079365079,12,28,0.4285714285714285,15,15,1.0,6,18,24,18,13,8,2,23,74.95466666666667,74.95466666666667,99.93955555555556,128.077415682368,121.40671694891134,5,2022-04-01,23,32.0
160,UTA,UTA vs. LAL,2022-03-31,W,36,99,38,71,0.5352112676056338,13,35,0.3714285714285714,10,16,0.625,7,22,29,20,5,5,1,16,14,1,LAL,85,31,63,0.492063492063492,4,17,0.2352941176470588,19,26,0.7307692307692307,8,24,32,13,9,3,2,15,73.84805376344087,73.84805376344087,98.46407168458782,134.05905092249137,115.10120533749257,13,2022-03-31,23,33.0
161,PHI,PHI @ DET,2022-03-31,L,36,79,25,53,0.4716981132075472,7,20,0.35,22,25,0.88,3,30,33,17,10,5,8,12,6,0,DET,73,30,65,0.4615384615384615,5,25,0.2,8,11,0.7272727272727273,3,25,28,19,6,7,3,17,70.89272727272727,70.89272727272727,94.52363636363636,111.43597240388807,102.97248082890924,-8,2022-03-31,23,26.333333333333332
162,MIL,MIL @ BKN,2022-03-31,W,36,87,30,66,0.4545454545454545,8,29,0.2758620689655172,19,20,0.95,7,31,38,13,15,10,2,7,1,0,BKN,86,35,68,0.5147058823529411,13,24,0.5416666666666666,3,5,0.6,2,27,29,24,13,9,6,16,80.96470588235294,80.96470588235294,107.95294117647059,107.45422842197034,106.2191223481546,0,2022-03-31,23,29.0
163,LAL,LAL @ UTA,2022-03-31,L,36,85,31,63,0.492063492063492,4,17,0.2352941176470588,19,26,0.7307692307692307,8,24,32,13,9,3,2,15,-14,0,UTA,99,38,71,0.5352112676056338,13,35,0.3714285714285714,10,16,0.625,7,22,29,20,5,5,1,16,73.84805376344087,73.84805376344087,98.46407168458782,115.10120533749257,134.05905092249137,-13,2022-03-31,23,28.333333333333332
164,LAC,LAC @ CHI,2022-03-31,L,36,92,34,62,0.5483870967741935,11,25,0.44,13,15,0.8666666666666667,3,27,30,18,9,5,4,13,10,0,CHI,82,32,72,0.4444444444444444,6,21,0.2857142857142857,12,17,0.7058823529411765,9,22,31,16,6,5,3,9,73.7524,73.7524,98.33653333333332,124.7417033208411,111.1828225250975,0,2022-03-31,23,30.666666666666668
165,DET,DET vs. PHI,2022-03-31,W,36,73,30,65,0.4615384615384615,5,25,0.2,8,11,0.7272727272727273,3,25,28,19,6,7,3,17,-6,1,PHI,79,25,53,0.4716981132075472,7,20,0.35,22,25,0.88,3,30,33,17,10,5,8,12,70.89272727272727,70.89272727272727,94.52363636363636,102.97248082890924,111.43597240388807,8,2022-03-31,23,24.333333333333332
167,CHI,CHI vs. LAC,2022-03-31,W,36,82,32,72,0.4444444444444444,6,21,0.2857142857142857,12,17,0.7058823529411765,9,22,31,16,6,5,3,9,-10,1,LAC,92,34,62,0.5483870967741935,11,25,0.44,13,15,0.8666666666666667,3,27,30,18,9,5,4,13,73.7524,73.7524,98.33653333333332,111.1828225250975,124.7417033208411,0,2022-03-31,23,27.333333333333332
168,BKN,BKN vs. MIL,2022-03-31,L,36,86,35,68,0.5147058823529411,13,24,0.5416666666666666,3,5,0.6,2,27,29,24,13,9,6,16,-1,1,MIL,87,30,66,0.4545454545454545,8,29,0.2758620689655172,19,20,0.95,7,31,38,13,15,10,2,7,80.96470588235294,80.96470588235294,107.95294117647059,106.2191223481546,107.45422842197034,0,2022-03-31,23,28.666666666666668
170,WAS,WAS vs. ORL,2022-03-30,W,36,86,32,68,0.4705882352941176,9,28,0.3214285714285714,13,17,0.7647058823529411,7,30,37,25,9,2,6,10,7,1,ORL,79,30,75,0.4,8,27,0.2962962962962963,11,13,0.8461538461538461,9,27,36,18,8,5,4,16,76.47893665158371,76.47893665158371,101.97191553544494,112.44926219593188,103.29641527300717,17,2022-03-30,23,28.666666666666668
171,TOR,TOR vs. MIN,2022-03-30,W,36,97,37,74,0.5,16,29,0.5517241379310345,7,10,0.7,7,22,29,27,11,7,4,18,15,1,MIN,82,30,69,0.4347826086956521,8,22,0.3636363636363636,14,18,0.7777777777777778,16,25,41,21,18,5,9,14,78.48458059210526,78.48458059210526,104.64610745614034,123.59115544506993,104.47912109789416,23,2022-03-30,23,32.333333333333336
172,SAS,SAS vs. MEM,2022-03-30,L,36,86,32,63,0.5079365079365079,12,29,0.4137931034482758,10,12,0.8333333333333334,4,22,26,20,13,6,1,9,-7,1,MEM,93,37,69,0.5362318840579711,13,29,0.4482758620689655,6,9,0.6666666666666666,6,22,28,22,10,7,5,9,75.4798901098901,75.4798901098901,100.63985347985347,113.9376327585981,123.21162612267005,-1,2022-03-30,23,28.666666666666668
173,SAC,SAC @ HOU,2022-03-30,W,36,104,39,74,0.527027027027027,6,19,0.3157894736842105,20,26,0.7692307692307693,9,22,31,19,5,3,7,17,1,0,HOU,103,37,71,0.5211267605633803,11,31,0.3548387096774194,18,24,0.75,7,25,32,19,9,4,3,22,80.15269269776877,80.15269269776877,106.87025693035835,129.75234705108673,128.5047283294417,3,2022-03-30,23,34.666666666666664
174,POR,POR vs. NOP,2022-03-30,L,36,82,28,65,0.4307692307692308,12,34,0.3529411764705882,14,17,0.8235294117647058,12,21,33,20,17,5,4,19,-3,1,NOP,85,29,58,0.5,3,18,0.1666666666666666,24,30,0.8,8,23,31,17,11,13,4,14,73.83314285714286,73.83314285714286,98.44419047619047,111.06123459847687,115.12445049842115,-10,2022-03-30,23,27.333333333333332
175,PHX,PHX @ GSW,2022-03-30,W,36,77,28,70,0.4,6,25,0.24,15,20,0.75,9,25,34,16,12,8,1,9,2,0,GSW,75,29,65,0.4461538461538462,12,28,0.4285714285714285,5,8,0.625,7,30,37,21,17,6,3,17,78.2014903846154,78.2014903846154,104.26865384615385,98.46359656484019,95.90610055016901,4,2022-03-30,23,25.666666666666668
176,ORL,ORL @ WAS,2022-03-30,L,36,79,30,75,0.4,8,27,0.2962962962962963,11,13,0.8461538461538461,9,27,36,18,8,5,4,16,-7,0,WAS,86,32,68,0.4705882352941176,9,28,0.3214285714285714,13,17,0.7647058823529411,7,30,37,25,9,2,6,10,76.47893665158371,76.47893665158371,101.97191553544494,103.29641527300717,112.44926219593188,-17,2022-03-30,23,26.333333333333332
178,NYK,NYK vs. CHA,2022-03-30,L,36,83,29,64,0.453125,13,33,0.3939393939393939,12,17,0.7058823529411765,10,26,36,18,10,3,5,13,-8,1,CHA,91,36,68,0.5294117647058824,9,26,0.3461538461538461,10,12,0.8333333333333334,5,23,28,30,7,7,1,13,71.86446725317693,71.86446725317693,95.81928967090256,115.4951858302836,126.62725193440734,-11,2022-03-30,23,27.666666666666668
